Ouvriers et manoeuvres,,
"Longueur 1,00 m, diamètre 200 mm",U,"26,78€"
"Longueur 1,00 m, diamètre 250 mm",U,"27,54€"
"Longueur 1,00 m, diamètre 315 mm",U,"34,01€"
"Longueur 1,00 m, diamètre 355 mm",U,"49,55€"
"Longueur 1,00 m, diamètre 400 mm",U,"56,81€"
"Longueur 1,00 m, diamètre 450 mm",U,"64,67€"
"Longueur 1,00 m, diamètre 500 mm",U,"70,22€"
"Longueur 1,00 m, diamètre 630 mm",U,"88,12€"
"Longueur 2,47 m, diamètre 125 mm",U,"28,60€"
"longueur 2,47 m, diamètre 160 mm",U,"36,59€"
"Longueur 2,47 m, diamètre 200 mm",U,"51,38€"
"longueur 2,47 m, diamètre 250 mm",U,"54,75€"
"Longueur 2,47 m, diamètre 315 mm",U,"68,62€"
"Longueur 2,47 m, diamètre 355 mm",U,"100,05€"
"Longueur 2,47 m, diamètre 400 mm",U,"115,06€"
"Longueur 2,47 m, diamètre 450 mm",U,"128,64€"
"Longueur 2,47 m, diamètre 500 mm",U,"137,22€"
"Longueur 2,47 m, diamètre 630 mm",U,"182,23€"
"longueur 3,00 m, diamètre 125 mm",U,"34,94€"
"Longueur 3,00 m, diamètre 160 mm",U,"44,74€"
"Longueur 3,00 m, diamètre 200 mm",U,"58,16€"
"Longueur 3,00 m, diamètre 250 mm",U,"66,68€"
"Longueur 3,00 m, diamètre 315 mm",U,"83,62€"
"longueur 3,00 m, diamètre 355 mm",U,"122,20€"
"Longueur 3,00 m, diamètre 400 mm",U,"139,36€"
"Longueur 3,00 m, diamètre 450 mm",U,"158,65€"
"Longueur 3,00 m, diamètre 500 mm",U,"170,81€"
"Longueur 3,00 m, diamètre 630 mm",U,"217,25€"
Coude aluminium,,
"30°, diamètre 125 mm",U,"31,71€"
"30°, diamètre 160 mm",U,"37,93€"
"30°, diamètre 200 mm",U,"41,05€"
"30°, diamètre 250 mm",U,"47,27€"
"30°, diamètre 315 mm",U,"50,53€"
"30°, diamètre 355 mm",U,"62,57€"
"30°, diamètre 400 mm",U,"72,61€"
"30°, diamètre 450 mm",U,"86,63€"
"30°, diamètre 500 mm",U,"121,02€"
"30°, diamètre 630 mm",U,"147,21€"
"45°, diamètre 125 mm",U,"15,38€"
"45°, diamètre 160 mm",U,"21,65€"
"45°, diamètre 200 mm",U,"23,04€"
"45°, diamètre 250 mm",U,"27,92€"
"45°, diamètre 315 mm",U,"43,02€"
"45°, diamètre 355 mm",U,"49,21€"
"45°, diamètre 400 mm",U,"60,20€"
"45°, diamètre 450 mm",U,"74,35€"
"45°, diamètre 500 mm",U,"91,85€"
"45°, diamètre 630 mm",U,"134,86€"
"90°, diamètre 125 mm",U,"20,55€"
"90°, diamètre 160 mm",U,"23,91€"
"90°, diamètre 200 mm",U,"30,91€"
"90°, diamètre 250 mm",U,"41,54€"
"90°, diamètre 315 mm",U,"58,61€"
"90°, diamètre 355 mm",U,"70,78€"
"90°, diamètre 400 mm",U,"85,29€"
"90°, diamètre 450 mm",U,"121,74€"
"90°, diamètre 500 mm",U,"158,18€"
"90°, diamètre 630 mm",U,"182,23€"
"60°, diamètre 125 mm",U,"39,63€"
"60°, diamètre 160 mm",U,"41,19€"
"60°, diamètre 200 mm",U,"49,12€"
"60°, diamètre 250 mm",U,"58,73€"
"60°, diamètre 315 mm",U,"66,09€"
"60°, diamètre 355 mm",U,"83,52€"
"60°, diamètre 400 mm",U,"98,39€"
"60°, diamètre 450 mm",U,"131,21€"
"60°, diamètre 500 mm",U,"142,96€"
"60°, diamètre 630 mm",U,"206,71€"
Coude galvanisé,,
"30°, diamètre 125 mm",U,"16,67€"
"30°, diamètre 160 mm",U,"19,92€"
"30°, diamètre 200 mm",U,"21,52€"
"30°, diamètre 250 mm",U,"24,77€"
"30°, diamètre 315 mm",U,"26,51€"
"30°, diamètre 355 mm",U,"32,82€"
"30°, diamètre 400 mm",U,"38,10€"
"30°, diamètre 450 mm",U,"45,45€"
"30°, diamètre 500 mm",U,"63,49€"
"30°, diamètre 630 mm",U,"77,02€"
"45°, diamètre 125 mm",U,"6,35€"
"45°, diamètre 160 mm",U,"9,69€"
"45°, diamètre 200 mm",U,"11,65€"
"45°, diamètre 250 mm",U,"14,97€"
"45°, diamètre 315 mm",U,"20,88€"
"45°, diamètre 355 mm",U,"23,55€"
"45°, diamètre 400 mm",U,"29,84€"
"45°, diamètre 450 mm",U,"34,02€"
"45, °diamètre 500 mm",U,"47,09€"
"45°, diamètre 630 mm",U,"67,65€"
"90°, diamètre 125 mm",U,"8,67€"
"90°, diamètre 160 mm",U,"13,23€"
"90°, diamètre 200 mm",U,"17,33€"
"90°, diamètre 250 mm",U,"23,62€"
"90°, diamètre 315 mm",U,"28,83€"
"90°, diamètre 355 mm",U,"36,47€"
"90°, diamètre 400 mm",U,"42,77€"
"90°, diamètre 450 mm",U,"56,55€"
"90°, diamètre 500 mm",U,"64,18€"
"90°, diamètre 630 mm",U,"96,44€"
"60°, diamètre 125 mm",U,"20,81€"
"60°, diamètre 160 mm",U,"21,58€"
"60°, diamètre 200 mm",U,"25,74€"
"60°, diamètre 250 mm",U,"30,81€"
"60°, diamètre 315 mm",U,"34,69€"
"60°, diamètre 355 mm",U,"43,80€"
"60°, diamètre 400 mm",U,"51,62€"
"60°, diamètre 450 mm",U,"68,84€"
"60°, diamètre 500 mm",U,"74,95€"
"60°, diamètre 630 mm",U,"108,26€"
Couvercle galvanisé mâle/femelle,,
diamètre 125 mm,U,"2,31€"
diamètre 160 mm,U,"2,74€"
diamètre 200 mm,U,"3,21€"
diamètre 250 mm,U,"3,70€"
diamètre 315 mm,U,"5,59€"
diamètre 355 mm,U,"7,89€"
diamètre 400 mm,U,"9,53€"
diamètre 450 mm,U,"11,70€"
diamètre 500 mm,U,"13,17€"
diamètre 630 mm,U,"32,29€"
Couvercle aluminium mâle/femelle,,
diamètre 125 mm,U,"4,34€"
diamètre 160 mm,U,"5,39€"
diamètre 200 mm,U,"6,27€"
Diamètre 250 mm,U,"7,13€"
diamètre 315 mm,U,"10,94€"
diamètre 355 mm,U,"14,65€"
diamètre 400 mm,U,"16,94€"
diamètre 450 mm,U,"20,17€"
diamètre 500 mm,U,"23,09€"
diamètre 630 mm,U,"54,46€"
Capuchon de façade,,
"acoustique, débit 30 m3/h",U,"13,51€"
pour entrée d'air autoréglable type menuiserie,U,"1,26€"
Capot anti-insecte pour entrée d'air autoréglable type menuiserie,U,"1,25€"
Auvent pour menuiserie,,
Pour entrée d'air neuf hygroréglable EHA,U,"1,02€"
Pour entrée d'air neuf hygroréglable EHB,U,"1,02€"
Pour entrée d'air neuf acoustique hygroréglable EHA,U,"4,83€"
Pour entrée d'air neuf acoustique hygroréglable EHB,U,"6,01€"
Déflecteur en PVC,,
"débit 15 m3/h, type menuiserie",U,"0,73€"
Débit 22 m3/h type menuiserie,U,"0,87€"
Débit 30 m3/h type menuiserie,U,"0,78€"
Entrée d'air neuf type menuiserie,,
"Autoréglable, débit 15 m3/h",U,"2,15€"
"Autoréglable, débit 22 m3/h",U,"2,15€"
"Autoréglable, débit 30 m3/h",U,"2,15€"
"Autoréglable, débit 45 m3/h",U,"2,49€"
"Autorèglable, acoustique, débit 22 m3/h, 39 dB",U,"8,77€"
"Autorèglable, acoustique, débit 30 m3/h, 39 dB",U,"8,77€"
"Autorèglable, acoustique, débit 45 m3/h, 37 dB",U,"10,29€"
"Autorèglable, acoustique, débit 22 m3/h, 42 dB",U,"13,47€"
"Autoréglable, acoustique, débit 30 m3/h, 41 dB",U,"13,47€"
"Autoréglable, acoustique, débit 45 m3/h, 39 dB",U,"14,99€"
"Hygrorèglable, type EHA, débit 6/45m3/h",U,"22,20€"
"Hygrorèglable, type EHA, débit 14/45 m3/h",U,"22,20€"
"Hygrorèglable, type EHA, débit 23m3/h",U,"10,38€"
"Hygrorèglable, type EHA, débit 34 m3/h",U,"10,38€"
"Hygrorèglable, type EHA, débit 47 m3/h",U,"10,38€"
"Hygrorèglable, type EHB, débit 6/45m3/h",U,"18,17€"
"Hygrorèglable, type EHB, débit 14/45 m3/h",U,"18,17€"
"Hygrorèglable, type EHB, débit 34 m3/h",U,"8,52€"
"Hygrorèglable, type EHB, débit 47 m3/h",U,"8,52€"
"Acoustique hygrorèglable EHA, débit 6/45 m3/h, 39dBA",U,"19,74€"
"Acoustique hygrorèglable EHA, débit 14/45 m3/h,39 dBA",U,"19,74€"
"Acoustique hygrorèglable EHA, débit 23 m3/h,39 dBA",U,"11,03€"
"Acoustique hygrorèglable EHA, débit 34 m3/h,39 dBA",U,"11,03€"
"Acoustique hygrorèglable EHA, débit 47 m3/h,39 dBA",U,"11,03€"
"Acoustique hygrorèglable EHB, débit 6/45 m3/h, 37dB",U,"18,36€"
"Acoustique hygrorèglable EHB, débit 14/45 m3/h, 39dB",U,"18,36€"
"Acoustique hygroréglable EHB, débit 34 m3/h, 37 dBA",U,"8,44€"
"Acoustique hygroréglable EHB, débit 47 m3/h, 37 dBA",U,"8,44€"
"Amortisseur acoustique, type maçonnerie",,
"Visitable, débit 30 m3/h avec grille extérieure et régulateur de débit",U,"48,46€"
"Visitable, débit 22 m3/h avec grille extérieure et régulateur de débit",U,"48,46€"
Entrée d'air neuf hygroréglable,,
studio manchon menuiserie-vmc,U,"8,31€"
5 à 30 m3/h pour menuiserie,U,"33,44€"
5 à 30 m3/h manchon,U,"39,23€"
"Entrée d'air neuf, type maçonnerie",,
"Autoréglable, débit 30 m3/h avec moustiquaire",U,"2,37€"
Fourreau galvanisé pour traversée terrasse,,
"Longueur 650 mm, diamètre 160 mm pour gaine diamètre 125 mm",U,"19,71€"
"Longueur 650 mm, diamètre 200 mm pour gaine diamètre 160 mm",U,"21,22€"
"Longueur 650 mm, diamètre 250 mm pour gaine diamètre 200 mm",U,"22,77€"
"Longueur 650 mm, diamètre 315 mm pour gaine diamètre 250 mm",U,"26,98€"
"Longueur 650 mm, diamètre 355 mm pour gaine diamètre 315 mm",U,"29,70€"
"Longueur 650 mm, diamètre 400 mm pour gaine diamètre 355 mm",U,"47,46€"
"Longueur 650 mm, diamètre 450 mm pour gaine diamètre 400 mm",U,"55,58€"
"Longueur 650 mm, diamètre 500 mm pour gaine diamètre 450 mm",U,"61,54€"
"Longueur 650 mm, diamètre 550 mm pour gaine diamètre 500 mm",U,"66,88€"
"Longueur 650 mm, diamètre 680 mm pour gaine diamètre 630 mm",U,"76,32€"
Gaine d'équerre en PVC,U,"3,13€"
Gaine extensible en PVC,U,"1,47€"
Gaine flexible en PVC M1,,
"Nue, diamètre 125 mm",m,"4,13€"
"Nue, diamètre 160 mm",m,"5,71€"
"Nue, diamètre 125 mm",m,"2,03€"
"Nue, diamètre 200 mm",m,"7,04€"
"Nue, diamètre 250 mm",m,"10,56€"
"Nue, diamètre 315 mm",m,"12,82€"
"Nue, diamètre 355 mm",m,"14,67€"
"Nue, diamètre 400 mm",m,"16,42€"
"Calorifugée, épaisseur 25mm, diamètre 125 mm",m,"9,03€"
"Calorifugée, épaisseur 25mm, diamètre 160 mm",m,"10,80€"
"Calorifugée, épaisseur 25mm, diamètre 200 mm",m,"14,04€"
"Calorifugée, épaisseur 25mm, diamètre 250 mm",m,"19,47€"
"Calorifugée, épaisseur 25mm, diamètre 315 mm",m,"23,39€"
"Calorifugée, épaisseur 25mm, diamètre 355 mm",m,"25,61€"
"Calorifugée, épaisseur 25mm, diamètre 400 mm",m,"28,60€"
Gaine flexible en aluminium MO,,
"Nu, diamètre 80 mm",m,"5,27€"
"Nu, diamètre 100 mm",m,"6,08€"
"Nu, diamètre 125 mm",m,"7,08€"
"Nu, diamètre 150 mm",m,"7,80€"
"Nu, diamètre 160 mm",m,"8,29€"
"Nu, diamètre 200 mm",m,"9,16€"
"Nu,diamètre 250 mm",m,"10,14€"
"Nu, diamètre 315 mm",m,"11,88€"
"Nu, diamètre 355 mm",m,"12,72€"
"Nu, diamètre 400 mm",m,"15,02€"
"Calorifugée, épaisseur 25mm, diamètre 125 mm",m,"7,72€"
"Calorifugée, épaisseur 25mm, diamètre 160 mm",m,"9,92€"
"Calorifugée, épaisseur 25mm, diamètre 200 mm",m,"10,80€"
"Calorifugée, épaisseur 25mm, diamètre 250 mm",m,"13,39€"
"Calorifugée, épaisseur 25mm, diamètre 315 mm",m,"16,72€"
"Calorifugée, épaisseur 25mm, diamètre 355 mm",m,"20,54€"
"Calorifugée, épaisseur 25mm, diamètre 400 mm",m,"24,04€"
Gaine flexible double paroi en aluminium,,
"Acoustique, diamètre 100/135 mm",m,"19,20€"
"Acoustique, diamètre 125/160 mm",m,"22,22€"
"Acoustique, diamètre 160/196 mm",m,"27,08€"
"Acoustique,diamètre 200/235 mm",m,"30,00€"
"Thermique, diamètre 100/135 mm",m,"17,97€"
"Thermique, diamètre 125/160 mm",m,"20,25€"
"Thermique, diamètre 160/196 mm",m,"25,01€"
"Thermique, diamètre 200/235 mm",m,"27,69€"
"Phonique et thermique, diamètre 100/150 mm",m,"10,80€"
"Phonique et thermique, diamètre 125/175 mm",m,"12,60€"
"Phonique et thermique, diamètre 150/200 mm",m,"15,07€"
"Phonique et thermique, diamètre 160/210 mm",m,"17,33€"
"Phonique et thermique, diamètre 200/250 mm",m,"20,02€"
Gaine souple plastique,,
"Série standard, diamètre 63 mm",m,"1,35€"
"série standard, diamètre 80 mm",m,"1,42€"
"série standard, diamètre 100 mm",m,"1,74€"
"série standard, diamètre 125 mm",m,"2,02€"
"série standard, diamètre 150 mm",m,"2,60€"
"Série standard, diamètre 160 mm",m,"3,70€"
"Série renforcée, diamètre 63 mm",m,"3,54€"
"série renforcée, diamètre 80 mm",m,"3,87€"
"série renforcée, diamètre 100 mm",m,"4,80€"
"série renforcée, diamètre 125 mm",m,"5,20€"
"série renforcée, diamètre 150 mm",m,"6,76€"
"Série renforcée, diamètre 160 mm",m,"7,85€"
"Calorifugée, 25 mm, diamètre 63 mm",m,"4,21€"
"Calorifugée, 25 mm, diamètre 80 mm",m,"4,32€"
"Calorifugée, 25 mm, diamètre 100 mm",m,"4,94€"
"Calorifugée, 25 mm, diamètre 125 mm",m,"5,41€"
"Calorifugée, 25 mm, diamètre 150 mm",m,"6,91€"
"Calorifugée, 25 mm, diamètre 160 mm",m,"9,55€"
"aluminium Mo, diamètre 125 mm",m,"3,14€"
"aluminium Mo, diamètre 200 mm",m,"5,25€"
"aluminium Mo, diamètre 160 mm",m,"4,27€"
"aluminium Mo, diamètre 250 mm",m,"6,78€"
"aluminium Mo, diamètre 315 mm",m,"8,97€"
"aluminium Mo, diamètre 355 mm",m,"10,52€"
"aluminium Mo, diamètre 400 mm",m,"12,58€"
"en aluminium isolée Mo, diamètre 125",m,"7,88€"
"en aluminium isolée Mo, diamètre 125",m,"7,88€"
"en aluminium isolée Mo, diamètre 125",m,"7,88€"
"en aluminium isolée Mo, diamètre 160",m,"9,08€"
"en aluminium isolée Mo, diamètre 200",m,"10,81€"
"en aluminium isolée Mo, diamètre 250",m,"13,87€"
"en aluminium isolée Mo, diamètre 315",m,"17,20€"
"en aluminium isolée Mo, diamètre 355",m,"19,60€"
"en aluminium isolée Mo, diamètre 400",m,"26,52€"
"spéciale gaz, diamètre 120",m,"11,84€"
"spéciale gaz, diamètre 125",m,"12,10€"
"spéciale gaz, diamètre 150",m,"15,33€"
diamètre 180 mm,m,"5,52€"
Collier de serrage à fil,,
"Pour gaine souple, diamètre 63 mm",U,"1,29€"
"pour gaine souple, diamètre 80 mm",U,"1,29€"
"pour gaine souple, diamètre 100 mm",U,"1,33€"
"pour gaine souple, diamètre 125 mm",U,"1,39€"
"pour gaine souple, diamètre 150 mm",U,"1,53€"
"pour gaine souple, diamètre 160 mm",U,"1,53€"
"pour gaine souple, diamètre 200 mm",U,"1,87€"
"pour gaine souple, diamètre 250 mm",U,"1,99€"
"pour gaine souple, diamètre 315 mm",U,"2,52€"
"pour gaine souple, diamètre 355 mm",U,"2,68€"
"pour gaine souple, diamètre 400 mm",U,"3,06€"
Raccord mâle,,
diamètre 125 mm,U,"1,95€"
diamètre 160 mm,U,"2,26€"
diamètre 200 mm,U,"2,49€"
diamètre 250 mm,U,"3,05€"
diamètre 315 mm,U,"3,82€"
diamètre 355 mm,U,"6,08€"
diamètre 400 mm,U,"6,86€"
Grille de facade galvanisé,U,"2,08€"
"Groupe de ventilation double flux, habitat individuel",,
Caisson de distribution air neuf: 1 entrée air neuf dn 150 et 8 piquages sortie dn 60,U,"21,90€"
"Caisson VMC double þux haut rendement, monobloc + répartiteur",U,"2 275,21 €"
"Caisson VMC double þux haut rendement, monobloc",U,"1 456,35 €"
groupe de ventilation double flux monobloc,U,"669,86€"
Caisson préchauffage avec résistance électrique 1000 W + thermostat de sécurité,U,"161,67€"
"Groupe d'extraction, habitat individuel",,
"Simple flux, structure en matière plastique, pour villa de 2 à 7 pièces principales",U,"76,91€"
"Hygroréglable, structure en matière plastique, pour villa de 3 à 7 pièces principales",U,"129,84€"
"Débit 100 à 300 m3/h, simple flux, C4, en tôle galvanisée",U,"275,72€"
"Débit 100 à 550 m3/h, simple flux, C4, en tôle galvanisée",U,"335,89€"
Pressostat monté sur l'extracteur simple flux en tôle galvanisée,U,"130,84€"
Chapeau pare pluie placé au refoulement de l'extracteur situé en toitue terrasse,U,"18,87€"
Plots anti-vibratiles ( lot de 4 ),U,"15,38€"
Commutateur 2 vitesses,U,"4,12€"
Commande minuterie,U,"19,18€"
"Extra-plate, type mini airvent standart",U,"168,34€"
"Extra-plate, type mini airvent hygro BBC",U,"289,86€"
"Groupe d'extraction C4, collectif, à action simple ouie",,
"Débit 100 à 700 m3/h, avec boitier de raccordement+interrupteur",U,"442,39€"
"Débit 300 à 1500 m3/h, avec boitier de raccordement+interrupteur",U,"692,35€"
"Débit 500 à 2500 m3/h, avec boitier de raccordement+interrupteur",U,"860,51€"
"Débit 100 à 700 m3/h, avec pressostat monté et boitier de raccordement+interrupteur",U,"576,62€"
"Débit 300 à 1500 m3/h, avec pressostat monté et boitier de raccordement+interrupteur",U,"833,52€"
Débit 500 à 2500 m3/h avec pressostat monté et boitier de raccordement+ interrupteur,U,"1 001,50 €"
"Groupe d'extraction C4, collectif, à action double ouie",,
"Débit 500 à 2500 m3/h, avec interrupteur de proximité cadenassable IP 55",U,"1 052,85 €"
"Débit 1000 à 4000 m3/h, avec interrupteur de proximité cadenassable IP 55",U,"1 163,92 €"
"Débit 1500 à 7000 m3/h, avec interrupeur de proximité cadenassable IP 55",U,"1 759,28 €"
Débit 2500 à 10000 m3/h avec interrupteur de proximité cadenassable IP 55,U,"2 100,39 €"
"Groupe d'extraction C4, collectif Hygroréglable, à action double ouie",,
"Débit 300 à 1500 m3/h, avec interrupteur de proximité cadenassable IP 55",U,"867,33€"
"Débit 500 à 2000 m3/h, avec interrupteur de proximité cadenassable IP 55",U,"1 058,15 €"
"Débit 1000 à 3000 m3/h, avec interrupeur de proximité cadenassable IP 55",U,"1 143,85 €"
Débit 1500 à 5000 m3/h avec interrupteur de proximité cadenassable IP 55,U,"1 708,26 €"
Groupe d'extraction C4 à basse consommation d'énergie,,
"Simple flux, à action double ouie, débit 500 à 2500 m3/h",U,"1 588,84 €"
"Simple flux, à action double ouie, débit 750 à 3500 m3/h",U,"1 730,70 €"
"Simple flux, à action double ouie, débit 1000 à 6000 m3/h",U,"1 934,99 €"
"Simple flux, à action double ouie, débit 1500 à 8500 m3/h",U,"2 210,10 €"
Caisson d'extraction très basse consommation,,
"A pression ajustée, type Airvent PA, jusqu'à 9500 m3/h",U,"3 424,85 €"
"A pression ajustée, type Airvent PA, jusqu'à 6500 m3/h",U,"3 243,62 €"
"A pression ajustée, type Airvent PA, jusqu'à 5000 m3/h",U,"2 984,02 €"
"A pression ajustée, type Airvent PA, jusqu'à 3500 m3/h",U,"2 417,50 €"
Type Airvent BBC 2500 m3/h,U,"1 885,50 €"
Type Airvent BBC 1500 m3/h,U,"1 540,83 €"
Tourelle d'extraction VMC,,
"Débit 500 m3/h, 1 vitesse, monophasée",U,"536,14€"
"Débit 1000 m3/h, 1 vitesse, monophasée",U,"772,21€"
"Débit 1500 m3/h, 1 vitesse, monophasée",U,"897,21€"
"Débit 2500 m3/h, 1 vitesse, monophasée",U,"1 161,25 €"
Clapet anti-retour pour tourelle débit 500 m3/h,U,"81,65€"
Clapet anti-retour pour tourelle débit 1000 m3/h,U,"91,02€"
Clapet anti-retour pour tourelle débit 1500 m3/h,U,"116,05€"
Clapet anti-retour pour tourelle débit 2500 m3/h,U,"164,58€"
Interrupteur-sectionneur pour tourelle monophasée,U,"53,23€"
Boitier disjoncteur de protection,,
"IP 55,monophasé, intensité 0,16 à 0,40 A",U,"71,73€"
"IP 55, monophasé, intensité 0,40 à 2,50 A",U,"81,19€"
"IP 55,triphasé, intensité 0,40 à 6,30 A",U,"81,22€"
Joint de gaine,,
"pour traverse dalle et mur, bande de 0,25x1,00 m",U,"7,79€"
Lanterne sortie toiture tuiles,,
diamètre 180/150 mm,U,"73,95€"
Liaison acoustique,,
diamètre 80/100 mm,U,"18,22€"
diamètre 125/150 mm,U,"26,47€"
Manchette raccordement,,
"120/153 mm, chaudière-bouche d'extraction",U,"12,26€"
"120/111 mm, chaudière-bouche d'extraction",U,"10,57€"
"130/139 mm, chaudière-bouche d'extraction",U,"12,00€"
Manchon réducteur en pvc,,
Diamètre 150/125 mm,U,"2,62€"
Diamètre 125/100 mm,U,"2,34€"
Diamètre 100/80 mm,U,"2,31€"
Diamètre 80/60 mm,U,"2,08€"
Manchette,,
"De raccordement en alu, 125/111, entre bouche d'extraction et chaudière",U,"11,46€"
"De raccordement en alu, 133/125, entre bouche d'extraction et chaudière",U,"7,99€"
"De raccordement en alu, 133/111 entre bouche d'extraction et chaudière",U,"8,84€"
"De raccordement en alu 125/120, entre bouche d'extraction et chaudière",U,"6,15€"
"De raccordement en alu 125/153, entre bouche d'extraction et chaudière",U,"9,82€"
"de raccordement, avec joint, diamètre 125",U,"2,31€"
"Mâle, diamètre 125, pour bouche d'extraction type Bahia",U,"4,31€"
"Mâle, diamètre 125, pour bouche d'extraction type BAP Color",U,"4,31€"
"Mâle, diamètre 125, pour bouche métallique type Anjos",U,"1,83€"
"Mâle, diamètre 160, pour bouche métallique type Anjos",U,"2,25€"
"Mâle, diamètre 200, pour bouche métallique type Anjos",U,"2,75€"
"Mâle, avec joint, diamètre 125, pour bouche d'extraction type Alizé Color",U,"2,87€"
"D'isolation électrique, diamètre 125, pour bouche métallique type Anjos",U,"1,53€"
"Souple d'aspiration M0, diamètre 160",U,"21,75€"
"Souple d'aspiration M0, diamètre 200",U,"24,34€"
"Souple d'aspiration M0, diamètre 250",U,"27,24€"
"Souple d'aspiration M0, diamètre 315",U,"30,25€"
"Souple d'aspiration M0, diamètre 400",U,"37,58€"
"Souple d'aspiration M0, diamètre 500",U,"48,64€"
Souple d'aspiration M0 diamètre 630,U,"62,68€"
Manchette souple de refoulement MO,,
"Pour groupe d'extraction, débit 100 à 700 m3/h, diamètre 250 mm",U,"27,06€"
"Pour groupe d'extraction, débit 300 à 1500 m3/h, diamètre 315 mm",U,"30,42€"
"Pour groupe d'extraction, débit 500 à 2500 m3/h, diamètre 400 mm",U,"37,94€"
"Pour groupe d'extraction, débit 1000 à 4000 m3/h, diamètre 500 mm",U,"55,64€"
"Pour groupe d'extraction, débit 1500 à 7000 m3/h, diamètre 630 mm",U,"63,15€"
"Pour groupe d'extraction, débit 2500 à 10000 m3/h, diamètre 630 mm",U,"63,15€"
"Pour groupe d'extraction hygrorèglable, débit 300 à 1500 m3/h, dn 315 mm",U,"37,94€"
"Pour groupe d'extraction hygrorèglable, débit 500 à 2000 m3/h, dn 400 mm",U,"55,64€"
"Pour groupe d'extraction hygrorèglable, débit 1000 à 3000 m3/h, dn 500 mm",U,"54,60€"
"Pour groupe d'extraction hygrorèglable, débit 1500 à 5000 m3/h, dn 630 mm",U,"63,15€"
Manchon mâle,,
"galva, diamètre 125 mm",U,"1,73€"
"galva, diamètre 160 mm",U,"2,29€"
"galva, diamètre 200 mm",U,"2,45€"
"galva, diamètre 250 mm",U,"2,86€"
"galva, diamètre 315 mm",U,"3,12€"
"galva, diamètre 355 mm",U,"4,85€"
"galva, diamètre 400 mm",U,"7,62€"
"galva, diamètre 450 mm",U,"10,39€"
"galva, diamètre 500 mm",U,"10,53€"
"galva, diamètre 630 mm",U,"14,49€"
"alu, diamètre 125 mm",U,"3,41€"
"alu, diamètre 160 mm",U,"4,33€"
"alu, diamètre 200 mm",U,"4,82€"
"alu, diamètre 250 mm",U,"5,54€"
"alu, diamètre 315 mm",U,"6,54€"
"alu, diamètre 355 mm",U,"9,09€"
"alu, diamètre 400 mm",U,"14,03€"
"alu, diamètre 450 mm",U,"17,91€"
"alu, diamètre 500 mm",U,"18,81€"
"alu, diamètre 630 mm",U,"25,68€"
Manchon femelle,,
"galva, diamètre 125 mm",U,"4,65€"
"galva, diamètre 160 mm",U,"4,88€"
"galva, diamètre 200 mm",U,"5,48€"
"galva, diamètre 250 mm",U,"6,15€"
"galva, diamètre 315 mm",U,"6,77€"
"galva, diamètre 355 mm",U,"8,08€"
"galva, diamètre 400 mm",U,"11,86€"
"galva, diamètre 450 mm",U,"12,42€"
"galva, diamètre 500 mm",U,"13,38€"
"galva, diamètre 630 mm",U,"16,36€"
"Alu, diamètre 125 mm",U,"8,40€"
"alu, diamètre 160 mm",U,"9,58€"
"alu, diamètre 200 mm",U,"10,21€"
"alu, diamètre 250 mm",U,"11,17€"
"alu, diamètre 315 mm",U,"12,64€"
"alu, diamètre 355 mm",U,"13,46€"
"alu, diamètre 400 mm",U,"18,60€"
"alu, diamètre 450 mm",U,"20,26€"
"alu, diamètre 500 mm",U,"22,56€"
"alu, diamètre 630 mm",U,"26,43€"
Manchon haut de fenêtre,,
Type standard avec flasque plaçé dans l'isolant,U,"19,61€"
Type acoustique avec flasque plaçé dans l'isolant,U,"45,67€"
Manchon d'équerre galvanisé,,
8x8 cm,U,"5,73€"
10x10 cm,U,"6,53€"
Manchon pour entrée d'air neuf maçonnerie,,
"Pour traversée de mur, fixe, longueur 16 cm",U,"5,58€"
"Pour traversée de mur, fixe, longueur 20 cm",U,"6,23€"
"Pour traversée de mur, fixe, longueur 25 cm",U,"7,18€"
"Pour traversée de mur, réglable, longueur 34 cm",U,"11,02€"
"Pour traversée de mur, réglable, longueur40 cm",U,"12,04€"
Manchon à fenêtre pour cartouche,,
Diamètre 125 mm,U,"27,79€"
Diamètre 160 mm,U,"34,39€"
Diamètre 200 mm,U,"39,95€"
Mastic d'étanchéité,,
boîte de 1 kg,U,"17,32€"
Boîte de 6 kg,U,"60,10€"
Module de régulation,,
diamètre 125,U,"18,55€"
diamètre 160,U,"26,05€"
Patte de montage,U,"4,77€"
Pied support de terrasse réglable,,
Avec platine 150x100 mm,U,"17,81€"
Avec platine 300x300 mm,U,"28,34€"
Plaque signalétique conduit gaz,U,"1,39€"
Kit pressostat d'alarme,,
Kit pressostat d'alarme monté sur le groupe d'extraction,U,"139,81€"
Prise d'air neuf,,
"sur mur extérieur, avec manchon télescopique, diamètre 150 mm",U,"22,28€"
Prise d'air neuf sur avancée de toiture,,
diamètre 180/150 mm,U,"41,01€"
Réduction plate concentrique,,
"alu, diamètre 160/125 mm",U,"17,35€"
"alu, diamètre 200/125 mm",U,"18,04€"
"alu, diamètre 200/160 mm",U,"19,16€"
"alu, diamètre 250/125 mm",U,"26,43€"
"alu, diamètre 250/160 mm",U,"24,07€"
"alu, diamètre 250/200 mm",U,"21,45€"
"alu, diamètre 315/125 mm",U,"31,71€"
"alu, diamètre 315/160 mm",U,"30,18€"
"Alu, diamètre 315/200 mm",U,"28,04€"
